TITLE,SECTION,SUB,CLS,CAT,DEG,FULL LAW DESCRIPTION,UCR DESCRIPTION,UCR CODE,IBR CODE
ECL,27-1511,,A,M,0,Violation Medical Waste Stand-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,27-1511,,B,M,0,Violation Medical Waste Standards,All Other Offenses (Except Traffic),43,90Z
ECL,27-1513,,,V,0,Violation Medical Waste Requirement,All Other Offenses (Except Traffic),43,90Z
ECL,27-1513,,A,M,0,Violation Medical Waste Req-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,27-1513,,B,M,0,Violation Medical Waste Requirement,All Other Offenses (Except Traffic),43,90Z
ECL,40-0107,02,E,F,0,Failure Register Storage Facility-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0107,02,U,M,0,Failure Register Storage Facility-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0109,02,E,F,0,Failure Provide Access To Storage Facility-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0109,02,U,M,0,Failure Provide Access To Storage Facility-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0111,02,E,F,0,Illegal Operation Hazardous Waste Facility-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0111,02,U,M,0,Illegal Operation Hazardous Waste Facility-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0111,03,E,F,0,Failure Notify Hazardous Waste Release-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0111,03,U,M,0,Failure Notify Hazardous Waste Release-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0115,01,E,F,0,Sale Hazardous Substance Violation Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0115,01,U,M,0,Sale Hazardous Substance Violation-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0115,02,E,F,0,Deliver Hazardous Substance Violation-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0115,02,U,M,0,Deliver Hazardous Substance Violation-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,40-0117,,E,F,0,Unlawful Operation/Maintain/Close Facility-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,40-0117,,U,M,0,Unlawful Operation/Maintain/Close Facility-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,03B,A,M,0,Introducing Hazardous Substance Into Sewer System,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,04B,E,F,0,Introduce Hazardous Substance Into Sewer System,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,07,E,F,0,False Statement On Record/Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4AI,E,F,0,Violate Any Provision Of Permit Issued Under ECL Article 17 Title 7/ 8,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4AII,E,F,0,Knowingly Violates Rules Promulgated Under ECL Article 17 Title 7 Or 8,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4AIII,E,F,0,Violate Term Of Permit Issued Under ECL Article 17 Title 7 Or 8,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4AIV,E,F,0,Knowingly Violate Certain Legal Requirements-Pretreatment Program,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4AV,E,F,0,Violate Final Administrative Orders Issued Under ECL Article 17,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4BI,E,F,0,Introduce Hazardous Substance Into Sewer-Likely To Cause Person Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-1933,4BII,E,F,0,Introduce Hazardous Substance Into Sewer- Cause Violation Of Permit,All Other Offenses (Except Traffic),43,90Z
ECL,71-2105,01,U,M,0,Violation Art 19 Air Poll Controlled,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,,A,M,0,Violation Art 27:Title 3/7,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,,B,M,0,Violation Art 27:Title 3/7-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,,E,F,0,Violation Art 27:Title 3/7-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,02B,A,M,0,Violation Art 27:Title 3/7-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,02B,B,M,0,Violation Art27:Title 3/7-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,02C,A,M,0,Vil Art 27: Title 3/7-1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2703,02C,E,F,0,Violation Art 27:Title 3/7-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2705,,E,F,0,Unspecified Hazardous Waste Regulation Violation-Previous Conviction,All Other Offenses (Except Traffic),43,90Z
ECL,71-2705,,U,M,0,Unspecified Hazardous Waste Regulation Violation1st Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-2707,,E,F,2,Unlawful Possession Hazardous Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2707,01,E,F,2,Unauthorized Possession Hazardous Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2707,02,E,F,2,Reckless Possession Hazardous Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2709,,D,F,1,Unlawful Possession Hazardous Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2709,01,D,F,1,Unauthorized Possession Acute Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-2709,02,D,F,1,Unauthorized Possession Hazardous Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2709,03,D,F,1,Reckless Possession HazardousWaste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2712,,E,F,3,"Endanger Public Health, Safety, or the Environment- 3rd Degree",All Other Offenses (Except Traffic),43,90Z
ECL,71-2712,01,E,F,3,Recklessly Release Acute Hazardous Substance,All Other Offenses (Except Traffic),43,90Z
ECL,71-2712,02,E,F,3,Recklessly Release 100 Gallons/1000 Lbs Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-2712,03,E,F,3,Violation 71-2712 Substance 2 With Risk Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-2712,04,E,F,3,Knowingly Release 100g/1000lb Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,,D,F,1,Unlawful Dispose Hazardous Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,,D,F,2,Endangered Public Health/Safty/Envroment-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,01,D,F,2,Knowing Release Hazardous Substance-Causes Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,02,D,F,2,Knowing Release Acute Hazardous Substance/37-0103,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,03,D,F,2,Release 1500gl/15000lb Hazardous Substance,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,04,D,F,2,Reckless Release Hazardous Substance-Cause Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,05,D,F,2,Release 100gl/1000lb Hazardous Substance-Water,All Other Offenses (Except Traffic),43,90Z
ECL,71-2713,06,D,F,2,Release Hazardous Substance Into Water Supply,All Other Offenses (Except Traffic),43,90Z
ECL,71-2714,,C,F,1,Endanger Public Health/Safty/Enviroment-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2714,01,C,F,1,Intentional Release Acute Substance-Risk Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-2714,02,C,F,1,Intentional Release Acute Substance-Cause Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-2715,,A,M,2,Unlawful Deal Hazardous Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2715,01,A,M,2,Unlawful Deal Hazardous Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2717,,E,F,1,Unlawful Deal Hazardous Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-2717,01,E,F,1,Unauthorized Removal Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-2717,02,E,F,1,Receive Benefit-Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-2717,03,E,F,1,Confer Benefit-Hazardous Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4402,02A,,V,0,Violation Medical Waste Standards,All Other Offenses (Except Traffic),43,90Z
ECL,71-4402,02A,A,M,0,Violation Medical Waste Stand-2nd Offense,All Other Offenses (Except Traffic),43,90Z
ECL,71-4402,2B,B,M,0,Violation Medical Waste Standards,All Other Offenses (Except Traffic),43,90Z
ECL,71-4403,,A,M,2,Unlawful Possession Medical Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4403,01,A,M,2,Know Possession 20 Gal/200# Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4403,02,A,M,2,Reck Possession 40 Gal/400# Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4404,,E,F,1,Unlawful Possession Medical Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4404,01,E,F,1,Know Possession 300 Gal/3000# Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4404,02,E,F,1,Reck Possession 500 Gal/5000# Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4405,,B,M,4,Unlawful Release Medical Waste 4th Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4406,,A,M,3,Unlawful Release Medical Waste-3rd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4406,01,A,M,3,Reckless Release Regulated Medical Waste-3rd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4406,02,A,M,3,Knowingly Release Regulated Medical Waste-3rd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4407,,E,F,2,Unlawful Release Medical Waste-2nd Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4407,01,E,F,2,Release Medical Waste Risking Disease/Injury,All Other Offenses (Except Traffic),43,90Z
ECL,71-4407,02,E,F,2,Release Medical Waste 500 Gal/5000 Lbs,All Other Offenses (Except Traffic),43,90Z
ECL,71-4408,,D,F,1,Unlawful Release Medical Waste-1st Degree,All Other Offenses (Except Traffic),43,90Z
ECL,71-4408,01,D,F,1,Release Medical Waste Risk Serious Injury/Death,All Other Offenses (Except Traffic),43,90Z
ECL,71-4408,02,D,F,1,Release Medical Waste 1000 Gal/10000#,All Other Offenses (Except Traffic),43,90Z
ECL,71-4409,,E,F,0,Unlawful Dealing In Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4409,01,E,F,0,Transport Regulated Medical Waste/Unlawful Release,All Other Offenses (Except Traffic),43,90Z
ECL,71-4409,02,E,F,0,Profit From Transport/Storage Regulated Medical Waste,All Other Offenses (Except Traffic),43,90Z
ECL,71-4409,03,E,F,0,Receive Bribe Transport/Storage Regulated Medical Waste,All Other Offenses (Except Traffic),43,90Z
ED,0224,,E,F,0,Counterfeiting/Altering Diploma,All Other Offenses (Except Traffic),43,90Z
ED,0224,02,E,F,0,Counterfeiting/Altering Diploma,All Other Offenses (Except Traffic),43,90Z
ED,0264,,E,F,0,Unlawful Injury To Property In Educational Institution,All Other Offenses (Except Traffic),43,90Z
ED,6512,,E,F,0,Unauthorized Practice Profession,All Other Offenses (Except Traffic),43,90Z
ED,6512,01,E,F,0,Unauthorized Practice Of Profession,All Other Offenses (Except Traffic),43,90Z
ED,6512,02,E,F,0,Aid Or Abet 3 Or More Unlicensed Persons To Practice A Profession,All Other Offenses (Except Traffic),43,90Z
ED,6513,02,E,F,0,Aid/Abet Unauthorized Use Professional Title,All Other Offenses (Except Traffic),43,90Z
EL,05-210,,E,F,0,False Statement On Application For Registration,All Other Offenses (Except Traffic),43,90Z
EL,05-210,05,E,F,0,False Statement On Application For Registration,All Other Offenses (Except Traffic),43,90Z
EL,14-126,04,A,M,0,Fail to File Required Statement,All Other Offenses (Except Traffic),43,90Z
EL,14-126,05,A,M,0,Contribute or Accept Contribution in Excess of Maximum Allowed,All Other Offenses (Except Traffic),43,90Z
EL,14-126,06,E,F,0,Use of an Unauthorized Committee to Solicit Contributions,All Other Offenses (Except Traffic),43,90Z
EL,17-102,,E,F,0,Primary Election Violation-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-102,,U,M,0,Primary Election Violations,All Other Offenses (Except Traffic),43,90Z
EL,17-104,,E,F,0,False Registration,All Other Offenses (Except Traffic),43,90Z
EL,17-106,,E,F,0,Election Officer Misconduct,All Other Offenses (Except Traffic),43,90Z
EL,17-108,,E,F,0,Destroy/Falsify Voter Registration List-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-108,,U,M,0,Destroy/Falsify Voter Registration List,All Other Offenses (Except Traffic),43,90Z
EL,17-108,01,E,F,0,Destroy Voter Lists/Ledgers-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-108,01,U,M,0,Destroys Voter Lists/Ledgers,All Other Offenses (Except Traffic),43,90Z
EL,17-108,02,E,F,0,False Statement In Regtion-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-108,02,U,M,0,False Statement In Registration,All Other Offenses (Except Traffic),43,90Z
EL,17-108,03,E,F,0,Suppress Voter Challenge/Affidavit,All Other Offenses (Except Traffic),43,90Z
EL,17-108,04,E,F,0,Suppress/Destroy Registration Application-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-108,04,U,M,0,Suppress/Destroy Mail Registration Application,All Other Offenses (Except Traffic),43,90Z
EL,17-110,,E,F,0,Illegal Police Political Activity-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-110,,U,M,0,Illegal Police Political Activity,All Other Offenses (Except Traffic),43,90Z
EL,17-112,,E,F,0,Illegally Soliciting Media Support-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-112,,U,M,0,Illegally Soliciting Media Support,All Other Offenses (Except Traffic),43,90Z
EL,17-114,,E,F,0,Provide False Infmtion-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-114,,U,M,0,Providing False Information,All Other Offenses (Except Traffic),43,90Z
EL,17-114,01,E,F,0,Conceals False Registrant-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-114,01,U,M,0,Conceals False Registrant,All Other Offenses (Except Traffic),43,90Z
EL,17-114,02,E,F,0,Landlord Conceals Registration Information-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-114,02,U,M,0,Landlord Conceals Registration Information,All Other Offenses (Except Traffic),43,90Z
EL,17-114,03,E,F,0,Landlord Falsifies Registration Information,All Other Offenses (Except Traffic),43,90Z
EL,17-116,,E,F,0,Destroying Election Supplies-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-116,,U,M,0,Destroying Election Supplies,All Other Offenses (Except Traffic),43,90Z
EL,17-118,,E,F,0,Deny Employee Voting Rights-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-118,,U,M,0,Deny Employee Voting Rights,All Other Offenses (Except Traffic),43,90Z
EL,17-120,,E,F,0,Nomination Certificate/Ballot Violation,All Other Offenses (Except Traffic),43,90Z
EL,17-122,,E,F,0,Misconduct In Relation To Petitions-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-124,,E,F,0,Failure To Deliver Ballots-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-124,,U,M,0,Failure To Deliver Ballots,All Other Offenses (Except Traffic),43,90Z
EL,17-126,,E,F,0,Misconduct By Election Officer-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-126,,U,M,0,Misconduct By Election Officer,All Other Offenses (Except Traffic),43,90Z
EL,17-128,,E,F,0,Public Official Violations,All Other Offenses (Except Traffic),43,90Z
EL,17-130,,E,F,0,Misc Election-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-130,,U,M,0,Misc Elections Violations,All Other Offenses (Except Traffic),43,90Z
EL,17-132,,E,F,0,Illegal Voting,All Other Offenses (Except Traffic),43,90Z
EL,17-132,01,E,F,0,Voting When Not Qualified,All Other Offenses (Except Traffic),43,90Z
EL,17-132,02,E,F,0,Aids Unqualified Person Wrong Election District,All Other Offenses (Except Traffic),43,90Z
EL,17-132,03,E,F,0,Vote More Than Once/Use Other Name,All Other Offenses (Except Traffic),43,90Z
EL,17-132,04,E,F,0,Aids Unqualified Person To Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-132,05,E,F,0,Prompt Other Pers To Give False Id,All Other Offenses (Except Traffic),43,90Z
EL,17-132,06,E,F,0,False Statement On Application For Absentee Ballot,All Other Offenses (Except Traffic),43,90Z
EL,17-132,07,E,F,0,Unqualified Person Using Absentee Ballot,All Other Offenses (Except Traffic),43,90Z
EL,17-132,08,E,F,0,Fraud Signature/Act On Absentee Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-132,09,E,F,0,Pretends Incapacibility To Get Voting Assistance,All Other Offenses (Except Traffic),43,90Z
EL,17-134,,E,F,0,Unlawful Use Of Pasters Upon Ballot,All Other Offenses (Except Traffic),43,90Z
EL,17-136,,E,F,0,Make False Canvass Of Cast Ballot,All Other Offenses (Except Traffic),43,90Z
EL,17-140,,A,M,0,Illegal Inducement To Attend Poll,All Other Offenses (Except Traffic),43,90Z
EL,17-140,,E,F,0,Illegal Inducement To Attend Poll-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-142,,E,F,0,Bribes Voter,All Other Offenses (Except Traffic),43,90Z
EL,17-142,01,E,F,0,Bribes To Influence Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-142,02,E,F,0,Bribes Voter For Voting,All Other Offenses (Except Traffic),43,90Z
EL,17-142,03,E,F,0,Bribes To Procure Votes,All Other Offenses (Except Traffic),43,90Z
EL,17-142,04,E,F,0,Bribes Other Then To Procure Votes,All Other Offenses (Except Traffic),43,90Z
EL,17-142,05,E,F,0,Accepts Gift To Procure Votes,All Other Offenses (Except Traffic),43,90Z
EL,17-142,06,E,F,0,Pays To Bribe Voter,All Other Offenses (Except Traffic),43,90Z
EL,17-144,,E,F,0,Accepts Consideration For Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-144,01,E,F,0,Accepts Consideration For Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-144,02,E,F,0,Accepts Consideration For Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-148,,E,F,0,Intimidate Military Voter-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-148,,U,M,0,Intimidates Military Voter,All Other Offenses (Except Traffic),43,90Z
EL,17-150,,E,F,0,Intimidation Of Voter-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-150,,U,M,0,Intimidation Of Voter,All Other Offenses (Except Traffic),43,90Z
EL,17-152,,E,F,0,Conspiracy To Promote/Prevent Election-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-154,,E,F,0,Unlawful Political Activity-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-154,,U,M,0,Unlawful Political Activity,All Other Offenses (Except Traffic),43,90Z
EL,17-156,,A,M,0,Illegal Political Assessment,All Other Offenses (Except Traffic),43,90Z
EL,17-156,,E,F,0,Illegal Political Assessment-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-160,,E,F,0,Procure Fraud Documents To Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-160,01,E,F,0,Procure False Document To Vote,All Other Offenses (Except Traffic),43,90Z
EL,17-160,02,E,F,0,Present False Document To Register,All Other Offenses (Except Traffic),43,90Z
EL,17-162,,E,F,0,Contribution By Judicial Candidate-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-162,,U,M,0,Contribution By Judicial Candidate,All Other Offenses (Except Traffic),43,90Z
EL,17-164,,E,F,0,Political Contribution By Owner Polling Place-2nd Offense,All Other Offenses (Except Traffic),43,90Z
EL,17-164,,U,M,0,Political Contribution By Owner Polling Place,All Other Offenses (Except Traffic),43,90Z
EL,17-166,,A,M,0,Violation Art 17-1st Offense,All Other Offenses (Except Traffic),43,90Z
